i	j	d
119	200	6.4792006605
119	201	2.1878666227
119	202	3.650302518
119	203	3.4866432066
119	204	4.9608400995
119	205	6.1900204956
119	206	6.8154955287
119	207	5.6226368782
119	208	6.104995918
119	209	6.5001355067
119	210	3.8303743689
119	211	4.8611214007
119	212	5.7733355415
119	213	2.1167065953
119	214	4.4677551014
119	215	6.2548618183
119	216	5.6249177268
120	121	3.4938028723
120	122	3.4869354928
120	123	2.266666019
120	124	6.4750603868
120	125	3.5359416914
120	126	4.9643668039
120	127	2.6110707673
120	128	2.5070278656
120	129	5.9977768082
120	130	2.1217007056
120	131	5.4877057879
120	132	4.6098154148
120	133	4.3481355968
120	134	4.3037774685
120	135	4.1659540395
120	136	3.908966178
120	137	3.221878287
120	138	4.9740839163
120	139	4.4428217287
120	140	3.5666829802
120	141	5.7332073291
120	142	6.850311696
120	143	4.8249093717
120	144	4.6213900967
120	145	5.3671637943
120	146	6.2590364415
120	147	3.0408055834
120	148	5.7738485908
120	149	2.4024466129
120	150	4.2615544508
120	151	3.6814603501
120	152	6.9734409735
120	153	2.9580052625
120	154	4.3461850464
120	155	2.7153710098
120	156	5.806052545
120	157	4.8512267642
120	158	5.6610913107
120	159	4.1359838066
120	160	4.7121141379
120	161	5.9806739422
120	162	3.7369543373
120	163	5.8781822211
120	164	2.517727535
120	165	3.4759165917
120	166	4.6235975617
120	167	4.5045924878
120	168	6.9651369685
120	169	3.164700613
120	170	3.7552626933
120	171	4.8148068803
120	172	3.6916672358
120	173	3.7368793961
120	174	3.9270079056
120	175	6.290274223
120	176	2.7512161023
120	177	3.3026038936
120	178	6.393723644
120	179	6.3148546244
120	180	3.8114698081
120	181	5.947850747
120	182	6.2131990936
120	183	5.8036853535
120	184	6.702723401
120	185	4.8246352951
120	186	5.2768570694
120	187	5.4013494399
120	188	4.6680799027
120	189	2.483103106
120	190	3.5365811864
120	191	4.9863163074
120	192	5.2947180203
120	193	3.2257018994
120	194	4.4544655916
120	195	3.5498967942
120	196	3.9185070097
120	197	5.623197404
120	198	4.2495421452
120	199	6.6889390655
120	200	5.3441002403
120	201	3.1985340091
120	202	2.2283642465
120	203	5.6481501179
120	204	4.3580585431
120	205	4.2154540323
120	206	3.6901448377
120	207	5.9832958435
120	208	3.6367118278
120	209	5.6907686613
120	210	4.274920555
120	211	4.9547225581
120	212	3.7222455641
120	213	5.9295978374
120	214	5.7697631487
120	215	3.0931182309
120	216	3.5218866554
121	122	2.1179299318
121	123	3.7101218233
121	124	6.4693052813
121	125	2.0603235257
121	126	3.3780782658
121	127	6.0112340306
121	128	5.9458128479
121	129	4.3459454101
121	130	3.2025020231
121	131	3.601647747
121	132	4.2659485937
121	133	5.2272008798
121	134	3.6253753619
121	135	5.0487714932
121	136	5.7534836441
121	137	2.2010156122
121	138	6.1253851839
121	139	6.3717754653
121	140	4.8497185152
121	141	2.9951918018
121	142	4.9913127879
121	143	2.7741491011
121	144	4.3322181601
121	145	3.2834014563
121	146	4.6989763569
121	147	5.5546468937
121	148	5.8872078009
121	149	4.760351376
121	150	4.4379504414
121	151	3.274148564
121	152	2.9778938703
121	153	5.7860679528
121	154	3.0016392828
121	155	5.8383094519
121	156	5.3186342327
121	157	5.6989284371
121	158	5.6114742135
121	159	4.9677462918
121	160	4.0404846394
121	161	4.5015506812
121	162	3.9176681209
121	163	5.5536629374
121	164	4.4282966635
121	165	3.2015191029
121	166	3.6844544637
121	167	6.1545086443
121	168	4.082785951
121	169	3.667721405
121	170	6.7193993254
121	171	5.2772402946
121	172	4.0474359123
121	173	3.5783992999
121	174	5.8922854578
121	175	5.83976669
121	176	6.2598225825
121	177	6.4752434546
121	178	3.7958286925
121	179	5.7915943045
121	180	2.5396452036
121	181	6.1934779585
121	182	5.227226107
121	183	3.9725954728
121	184	4.6049418923
121	185	6.2352660346
121	186	5.1226288844
121	187	3.9450410674
121	188	6.9721982819
121	189	5.746423886
121	190	2.3942755449
121	191	2.582682607
121	192	4.017082077
121	193	5.9157792315
121	194	3.9689020384
121	195	2.3357668269
121	196	5.2790948163
121	197	2.654693663
121	198	5.2433592217
121	199	3.181623126
121	200	5.2119041231
121	201	4.2143151924
121	202	6.8308851802
121	203	3.2167508533
121	204	2.3207674717
121	205	4.9876900618
121	206	6.1463886686
121	207	6.4970749852
121	208	2.1372243721
121	209	4.3846017068
121	210	2.5075077808
121	211	5.2718611361
121	212	5.2529379
121	213	3.4158045321
121	214	3.4477268962
121	215	2.1809099411
121	216	6.2332054159
122	123	3.931593582
122	124	5.7154211191
122	125	6.4432285286
122	126	4.1278292649
122	127	2.3548452795
122	128	4.7648141271
122	129	2.4439157063
122	130	2.9470034092
122	131	3.1827977752
122	132	5.6927830981
122	133	6.8030937532
122	134	4.6359678072
122	135	6.6756589062
122	136	6.6875372434
122	137	5.8735335664
122	138	2.8298250524
122	139	5.1355559305
122	140	4.5600951363
122	141	6.1736769067
122	142	6.3745339962
122	143	4.6170875005
122	144	6.5378374353
122	145	4.1981554838
122	146	4.4094949883
122	147	5.8432377874
122	148	5.3755975512
122	149	4.0227963138
122	150	4.1514569629
122	151	5.7190614565
122	152	3.3553796319
122	153	5.7181983649
122	154	4.856278663
122	155	5.5359569166
122	156	5.5005497064
122	157	6.6317176961
122	158	3.162539763
122	159	5.2958860385
122	160	4.839586608
122	161	2.9799332805
122	162	2.8568607088
122	163	3.5407049011
122	164	6.3692583658
122	165	2.6259251808
122	166	6.3489498013
122	167	2.6924482368
122	168	6.5544715713
122	169	6.1097446504
122	170	2.4187313004
122	171	3.7870591892
122	172	3.1653670185
122	173	2.7641222145
122	174	3.9253316112
122	175	5.256990173
122	176	2.8412844878
122	177	4.7681788629
122	178	4.2591176151
122	179	2.5310143975
122	180	4.6686721773
122	181	6.3756598022
122	182	4.3740178381
122	183	6.5212313507
122	184	4.431772399
122	185	4.5444894994
122	186	3.315615208
122	187	3.7602255646
122	188	2.620761053
122	189	3.6451313773
122	190	5.2465232621
122	191	2.978857419
122	192	6.2603566378
122	193	5.4225081459
122	194	4.2915910637
122	195	4.2926405269
122	196	5.3610613846
122	197	4.1499678782
122	198	5.187722975
122	199	3.2118012347
122	200	3.5495504353
122	201	3.7590733509
122	202	3.6364961055
122	203	4.9306728872
122	204	5.9765080199
122	205	2.3466836062
122	206	4.7057884437
122	207	4.3193756944
122	208	3.3447170199
122	209	2.5613650221
122	210	2.0143733225
122	211	4.5373488071
122	212	6.0894272151
122	213	3.9482992459
122	214	3.8025478054
122	215	4.9296324299
122	216	2.0841875212
123	124	5.0735378052
123	125	6.2701131149
123	126	3.0650990163
123	127	6.8008237452
123	128	3.1757863109
123	129	3.354159278
123	130	6.1610913534
123	131	3.0600589454
123	132	4.97523162
123	133	2.0645979494
123	134	6.9719303893
123	135	2.7048180959
123	136	5.2066050373
123	137	5.6585109349
123	138	3.2733901997
123	139	2.5607458859
123	140	3.55597644
123	141	4.1323498209
123	142	5.6894154077
123	143	6.4003863234
123	144	4.8390560126
123	145	3.3045623672
123	146	5.1202556254
123	147	5.7342529226
123	148	5.8797773322
123	149	2.1765888045
123	150	3.119161591
123	151	2.7884989752
123	152	3.0793635766
123	153	3.5555520596
123	154	3.4943424736
123	155	5.3384067651
123	156	6.519031795
123	157	6.8835921334
123	158	5.7952243065
123	159	4.207559106
123	160	6.6648031821
123	161	3.6281858374
123	162	2.3908041308
123	163	2.6923601593
123	164	6.809202575
123	165	3.6796228204
123	166	2.6503560304
123	167	4.8302794499
123	168	6.6457765785
123	169	3.7998033654
123	170	2.1296262607
123	171	3.4260774904
123	172	4.5501973729
123	173	4.0377763207
123	174	4.2480856102
123	175	5.041231147
123	176	4.401745856
123	177	3.748881725
123	178	3.0964707523
123	179	3.7688821311
123	180	6.2749293913
123	181	2.8044475018
123	182	3.1257137596
123	183	5.9956301888
123	184	6.1184578133
123	185	6.4236358136
123	186	2.52887555
123	187	5.6907196155
123	188	3.092254045
123	189	5.3607466046
123	190	2.2272067034
123	191	4.7672735568
123	192	2.978249426
123	193	3.9562555975
123	194	4.2404746908
123	195	6.6872239745
123	196	4.1543114642
123	197	5.3472579221
123	198	2.3318773817
123	199	6.7154045453
123	200	2.2554434213
123	201	4.7302618105
123	202	5.8081429474
123	203	6.2482278865
123	204	5.7649643043
123	205	2.4275710347
123	206	2.4680670404
123	207	6.7209845086
123	208	6.5341129576
123	209	6.3992632299
123	210	2.4890948886
123	211	4.0879371195
123	212	3.8632216807
123	213	6.5963677296
123	214	6.7424159803
123	215	4.8325230967
123	216	2.3748804472
124	125	5.399109984
124	126	3.6021044327
124	127	6.6822373474
124	128	5.4828578185
124	129	6.317964839
124	130	3.7852583676
124	131	4.4416611495
124	132	6.7298511792
124	133	4.3749721667
124	134	4.7366375587
124	135	4.09607137
124	136	6.4765105422
124	137	6.1964430475
124	138	5.6913167679
124	139	4.4677296274
124	140	2.8774797017
124	141	6.9217280326
124	142	6.1051382544
124	143	3.084040171
124	144	5.9976438666
124	145	2.1576422016
124	146	4.8602745514
124	147	3.7686699665
124	148	3.6288670579
124	149	5.9838225413
124	150	5.1753733303
124	151	3.7848237449
124	152	5.5519305656
124	153	4.2775417903
124	154	5.358005203
124	155	6.3079686231
124	156	5.9380331495
124	157	6.3085062268
124	158	4.3000798851
124	159	3.8802818595
124	160	4.4623385083
124	161	3.3193758094
124	162	5.0304717659
124	163	4.1732777879
124	164	6.7709769266
124	165	4.6088142151
124	166	3.725263948
124	167	5.3598046346
124	168	2.9184035733
124	169	6.2574879663
124	170	2.3833119946
124	171	5.5154760506
124	172	6.6418000477
124	173	4.4611178192
124	174	5.589218526
124	175	4.7703767795
124	176	5.739052107
124	177	6.5680004985
124	178	6.3951708448
124	179	5.3878504594
124	180	4.3255189659
124	181	5.9192874701
124	182	5.6992460157
124	183	4.159280019
124	184	5.6213767732
124	185	2.2181160451
124	186	3.0807042318
124	187	2.2677597549
124	188	2.8598070782
124	189	3.5094887146
124	190	4.2980233456
124	191	2.9613581984
124	192	4.2098676638
124	193	5.2513273988
124	194	5.744010643
124	195	2.3724296276
124	196	4.8226922745
124	197	4.5332046335
124	198	3.3759800239
124	199	5.7693699537
124	200	4.3984118679
124	201	5.0121651678
124	202	3.4703542071
124	203	2.6819388087
124	204	3.684606898
124	205	3.6517399003
124	206	2.6238543431
124	207	6.1543197535
124	208	5.8659633248
124	209	6.8811046872
124	210	6.9878772418
124	211	2.8107297685
124	212	5.1777504008
124	213	5.9142458834
124	214	6.8204891197
124	215	5.4093222131
124	216	2.8110315636
125	126	4.4192520871
125	127	5.4108593703
125	128	2.9532656269
125	129	6.671390727
125	130	3.4417464339
125	131	3.0696263826
125	132	5.2129775212
125	133	2.3588249047
125	134	3.179776141
125	135	5.2238389427
125	136	3.4352180839
125	137	5.6979415681
125	138	2.211688839
125	139	5.5039976209
125	140	2.3859540729
125	141	4.8433839315
125	142	5.3984356506
125	143	5.6054936906
125	144	6.8113286564
125	145	6.9087237101
125	146	5.9516222123
125	147	2.6601992439
125	148	4.5259382289
125	149	2.7296300147
125	150	5.957322882
125	151	2.0114052091
125	152	2.7413671518
125	153	4.8680849065
125	154	3.8168933861
125	155	3.321884087
125	156	3.1383798212
125	157	2.4888017781
125	158	4.3983626149
125	159	6.5211550871
125	160	2.1868997888
125	161	3.2650837383
125	162	2.0898854249
125	163	5.7470790272
125	164	2.1585710701
125	165	5.2471757374
125	166	3.8324407129
125	167	5.1669526655
125	168	6.2437144202
125	169	3.4855197172
125	170	5.3926946267
125	171	2.3979869445
125	172	5.707801408
125	173	5.9959031153
125	174	3.6054433801
125	175	5.2703225097
125	176	6.5537960481
125	177	5.5337680129
125	178	3.9711541207
125	179	3.6618230225
125	180	5.0354854549
125	181	6.9444766436
125	182	2.5059800742
125	183	3.9449816118
125	184	5.9512833995
125	185	4.8192095518
125	186	2.8268740568
125	187	2.5636409347
125	188	3.7999401627
125	189	3.5837628914
125	190	6.3880743181
125	191	5.9365972411
125	192	2.5778285771
125	193	3.4373852669
125	194	4.6482678031
125	195	5.3934419665
125	196	3.8262943913
125	197	6.0875498807
125	198	4.0247459118
125	199	2.4914081355
125	200	5.2475394445
125	201	4.772413093
125	202	2.8087555463
125	203	6.0171070369
125	204	3.0944842645
125	205	2.6941496538
125	206	6.3183975221
125	207	2.3058856424
125	208	6.4744698515
125	209	5.4785832807
125	210	2.408283109
125	211	4.4199389678
125	212	2.2239139682
125	213	6.8646175372
125	214	3.5114524129
125	215	3.3045887306
125	216	6.7761461021
126	127	2.3068895104
126	128	6.9328665808
126	129	3.0308967955
126	130	4.6491074672
126	131	3.4256551868
126	132	3.8452514321
126	133	5.2824394821
126	134	2.5831362403
126	135	4.003725647
126	136	2.2399050771
126	137	5.8131650997
126	138	5.7141332583
126	139	2.8623744109
126	140	3.5705016053
126	141	4.2644662099
126	142	6.307242138
126	143	3.0584151843
126	144	6.3518881893
126	145	2.4027853
126	146	2.162650291
126	147	3.4565712965
126	148	4.1868674095
126	149	5.0777537302
126	150	3.9411313403
126	151	2.3637794104
126	152	3.1331634601
126	153	2.533526412
126	154	2.1012030547
126	155	4.6531268925
126	156	5.5914598934
126	157	5.1077013691
126	158	3.7540956134
126	159	5.9005003632
126	160	4.8949615838
126	161	5.0758922515
126	162	6.9930804479
126	163	2.573407661
126	164	2.468692817
126	165	2.7456270539
126	166	5.4041971287
126	167	3.2938798714
126	168	4.06169088
126	169	5.1041892795
126	170	2.3832992075
126	171	6.4433087364
126	172	3.0056682681
126	173	5.2856726056
126	174	2.5024164871
126	175	2.5635885827
126	176	4.383027916
126	177	6.3599058149
126	178	6.140462223
126	179	3.0438907873
126	180	6.4080120066
126	181	2.431339394
126	182	5.2147264775
126	183	4.9515039911
126	184	5.7328979553
126	185	2.3429861555
126	186	2.1344486629
126	187	6.3480319853
126	188	2.3921417777
126	189	6.5463668041
126	190	4.4015640735
126	191	3.9856874328
126	192	4.7140984487
126	193	2.3553925014
126	194	3.5287405376
126	195	2.1981131128
126	196	6.480304308
126	197	5.5009119769
126	198	6.9621621752
126	199	3.08065486
126	200	6.6112943695
126	201	4.2037301688
126	202	2.1374355914
126	203	6.5566473014
126	204	5.0480399695
126	205	6.578860204
126	206	5.8844942296
126	207	3.1290987121
126	208	2.9608009229
126	209	2.1040587947
126	210	6.2817590848
126	211	5.0039412752
126	212	4.6375617472
126	213	6.1536570732
126	214	6.5576623802
126	215	3.4803051653
126	216	4.0170030193
127	128	3.8954876889
127	129	2.1572023705
127	130	2.1642005076
127	131	5.8740760199
127	132	2.5770364849
127	133	6.1813050696
127	134	3.8925016801
127	135	2.249662453
127	136	5.4335157268
127	137	5.4945871464
127	138	3.4064309473
127	139	2.2029850754
127	140	4.9685649662
127	141	4.8848631298
127	142	2.771649748
127	143	6.0319607449
127	144	6.7181129198
127	145	4.7044168709
127	146	5.0173446625
127	147	4.9389767595
127	148	3.0554802702
127	149	6.4623219988
127	150	3.6564253376
127	151	2.5051470713
127	152	6.8023296962
127	153	3.0514037479
127	154	5.1110185586
127	155	4.9661058392
127	156	4.5761997945
127	157	2.3200627329
127	158	4.8600827874
127	159	4.3327915381
127	160	6.3948747727
127	161	4.3363318864
127	162	2.2192208312
127	163	3.627232801
127	164	2.4465291791
127	165	5.0242471201
127	166	4.3896309302
127	167	5.6300359008
127	168	3.1664184049
127	169	2.7279564374
127	170	4.1806337438
127	171	2.5691294188
127	172	2.1817681525
127	173	6.3245746495
127	174	2.5840950066
127	175	4.9124222593
127	176	6.8496642033
127	177	3.070823174
127	178	5.6640515358
127	179	2.666032676
127	180	2.6306133166
127	181	3.0883346484
127	182	5.0045653777
127	183	5.7217657821
127	184	2.5548084786
127	185	6.0838986305
127	186	2.5147710282
127	187	6.8719877516
127	188	2.8634928571
127	189	4.9940159051
127	190	6.9957092595
127	191	2.317701311
127	192	3.3978195197
127	193	2.8955224398
127	194	6.3589004825
127	195	3.9747834033
127	196	4.5625665498
127	197	6.7197449974
127	198	2.6168834658
127	199	5.1532816254
127	200	3.1564170761
127	201	3.991714573
127	202	4.4733809719
127	203	5.0684772637
127	204	3.4899516113
127	205	6.8539706319
127	206	4.1420991687
127	207	6.5550623022
127	208	6.8513823863
127	209	2.4120755686
127	210	4.9043995463
127	211	2.3959119741
127	212	3.9703641892
127	213	4.6320667996
127	214	5.4913599531
127	215	3.9854773846
127	216	2.7229159566
128	129	4.5879801752
128	130	2.7798712844
128	131	3.9541499051
128	132	4.5974934607
128	133	3.7203725766
128	134	2.6316337924
128	135	5.236784082
128	136	5.7709225895
128	137	2.6964668169
128	138	3.0132120508
128	139	6.6611756807
128	140	5.2092718795
128	141	6.2958819537
128	142	6.3479241288
128	143	6.3617195889
128	144	4.5980476931
128	145	2.0957876584
