a	d	CA	CB	CC	CD	CE	CW
S1AW1435	12_01_2008	16339.047626	16210.71429	-16210.71429	33143.647476	-15035.71429	52600
S1AW1435	13_01_2008	2163.3004799	16210.71429	-16210.71429	28835.074718	-16235.71429	53800
S1AW1435	14_01_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-7135.71429	44700
S1AW1435	15_01_2008	8713.58314	16210.71429	-16210.71429	26996.69814	764.28571	36800
S1AW1435	16_01_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-11335.71429	48900
S1AW1435	17_01_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-16235.71429	53800
S1AW1435	18_01_2008	8713.58314	16210.71429	-16210.71429	26996.69814	17964.28571	19600
S1AW1435	19_01_2008	16339.047626	16210.71429	-16210.71429	33143.647476	12864.28571	24700
S1AW1435	20_01_2008	2163.3004799	16210.71429	-16210.71429	28835.074718	-9935.71429	47500
S1AW1435	21_01_2008	53408.441544	16210.71429	-16210.71429	44544.743608	-11535.71429	49100
S1AW1435	22_01_2008	53408.441544	16210.71429	-16210.71429	44544.743608	-42735.71429	80300
S1AW1435	23_01_2008	53408.441544	16210.71429	-16210.71429	44544.743608	-20935.71429	58500
S1AW1435	24_01_2008	53408.441544	16210.71429	-16210.71429	44544.743608	-58135.71429	95700
S1AW1435	25_01_2008	53408.441544	16210.71429	-16210.71429	44544.743608	-153635.7143	191200
S1AW1435	26_01_2008	68398.528991	16210.71429	-16210.71429	54687.253656	-43935.71429	81500
S1AW1435	27_01_2008	40531.939393	16210.71429	-16210.71429	47578.078013	-45535.71429	83100
S1AW1435	28_01_2008	94907.059705	16210.71429	-16210.71429	60303.537916	-15835.71429	53400
S1AW1435	29_01_2008	94907.059705	16210.71429	-16210.71429	60303.537916	-120735.7143	158300
S1AW1435	30_01_2008	94907.059705	16210.71429	-16210.71429	60303.537916	-26435.71429	64000
S1AW1435	31_01_2008	94907.059705	16210.71429	-16210.71429	60303.537916	-48035.71429	85600
S1AW1435	02_02_2008	44169.683449	16210.71429	-16210.71429	30591.164073	-102535.7143	140100
S1AW1435	03_02_2008	22674.907366	16210.71429	-16210.71429	26614.406348	-12835.71429	50400
S1AW1435	04_02_2008	17995.089269	16210.71429	-16210.71429	29090.303203	-66335.71429	103900
S1AW1435	05_02_2008	17995.089269	16210.71429	-16210.71429	29090.303203	-39835.71429	77400
S1AW1435	06_02_2008	17995.089269	16210.71429	-16210.71429	29090.303203	-5235.71429	42800
S1AW1435	07_02_2008	8057.5893048	16210.71429	-16210.71429	19152.484345	-135.71429	37700
S1AW1435	08_02_2008	8057.5893048	16210.71429	-16210.71429	19152.484345	-40335.71429	77900
S1AW1435	09_02_2008	15574.961998	16210.71429	-16210.71429	23513.363972	-47035.71429	84600
S1AW1435	10_02_2008	4264.0586891	16210.71429	-16210.71429	42342.542374	-9335.71429	46900
S1AW1435	11_02_2008	11160.714269	16210.71429	-16210.71429	39642.998886	764.28571	36800
S1AW1435	12_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-53735.71429	91300
S1AW1435	13_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-61435.71429	99000
S1AW1435	14_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	3664.28571	33900
S1AW1435	15_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	5364.28571	32200
S1AW1435	16_02_2008	16339.047626	16210.71429	-16210.71429	33143.647476	17764.28571	19800
S1AW1435	17_02_2008	2163.3004799	16210.71429	-16210.71429	28835.074718	-8935.71429	46500
S1AW1435	18_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-18535.71429	56100
S1AW1435	19_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	7064.28571	30500
S1AW1435	20_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-3935.71429	41500
S1AW1435	21_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	5964.28571	31600
S1AW1435	22_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-45235.71429	82800
S1AW1435	23_02_2008	16339.047626	16210.71429	-16210.71429	33143.647476	-51835.71429	89400
S1AW1435	26_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	6964.28571	30600
S1AW1435	27_02_2008	8713.58314	16210.71429	-16210.71429	26996.69814	-91935.71429	129500
S1AW1435	28_02_2008	29823.949582	16210.71429	-16210.71429	36547.441472	-134635.7143	172200
S1AW1435	29_02_2008	29823.949582	16210.71429	-16210.71429	36547.441472	-50735.71429	88300
S1AW1435	01_03_2008	70007.64006	1010.71429	-1010.71429	36917.248153	-73710.71429	125600
S1AW1435	02_03_2008	37950.62446	1010.71429	-1010.71429	32118.118855	8789.28571	43100
S1AW1435	03_03_2008	52763.42489	1010.71429	-1010.71429	30070.432208	-23310.71429	75200
S1AW1435	04_03_2008	30971.207636	1010.71429	-1010.71429	35106.017532	-23410.71429	75300
S1AW1435	05_03_2008	30971.207636	1010.71429	-1010.71429	35106.017532	-1610.71429	53500
S1AW1435	06_03_2008	30971.207636	1010.71429	-1010.71429	35106.017532	89.28571	51800
S1AW1435	07_03_2008	16150.555859	1010.71429	-1010.71429	23113.112521	-60510.71429	112400
S1AW1435	08_03_2008	27361.862869	1010.71429	-1010.71429	28375.798013	-49610.71429	101500
S1AW1435	09_03_2008	6520.0303917	1010.71429	-1010.71429	24687.031096	-5810.71429	57700
S1AW1435	10_03_2008	20778.514065	1010.71429	-1010.71429	47840.952503	31589.28571	20300
S1AW1435	11_03_2008	20778.514065	1010.71429	-1010.71429	47840.952503	9089.28571	42800
S1AW1435	12_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	14489.28571	37400
S1AW1435	13_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-4010.71429	55900
S1AW1435	14_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-4810.71429	56700
S1AW1435	15_03_2008	2014.0476258	1010.71429	-1010.71429	33143.647476	3389.28571	48500
S1AW1435	16_03_2008	-12161.69952	1010.71429	-1010.71429	28835.074718	36189.28571	15700
S1AW1435	17_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-61710.71429	113600
S1AW1435	18_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	1889.28571	50000
S1AW1435	19_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-31210.71429	83100
S1AW1435	20_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-65410.71429	117300
S1AW1435	21_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-17310.71429	69200
S1AW1435	24_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	39089.28571	12800
S1AW1435	25_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	16789.28571	35100
S1AW1435	26_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-4410.71429	56300
S1AW1435	27_03_2008	-5611.41686	1010.71429	-1010.71429	26996.69814	-11610.71429	63500
S1AW1435	28_03_2008	15498.949582	1010.71429	-1010.71429	36547.441472	-70810.71429	122700
S1AW1435	29_03_2008	26602.887766	1010.71429	-1010.71429	44869.024722	-88910.71429	140800
S1AW1435	30_03_2008	5960.6540611	1010.71429	-1010.71429	39036.188802	-104010.7143	155900
S1CN0596	01_07_2007	-26971.08726	13464.28571	-13464.28571	28895.196469	32500	25300
S1CN0596	02_07_2007	116550.00004	13464.28571	-13464.28571	70727.350279	-114600	172400
S1CN0596	03_07_2007	116550.00004	13464.28571	-13464.28571	70727.350279	-61400	119200
S1CN0596	04_07_2007	44617.647058	13464.28571	-13464.28571	31589.757756	-45900	103700
S1CN0596	05_07_2007	44617.647058	13464.28571	-13464.28571	31589.757756	-74800	132600
S1CN0596	06_07_2007	44617.647058	13464.28571	-13464.28571	31589.757756	-47600	105400
S1CN0596	07_07_2007	19200.585159	13464.28571	-13464.28571	49041.698467	500	57300
S1CN0596	09_07_2007	19225.000006	13464.28571	-13464.28571	27144.489932	-5100	62900
S1CN0596	10_07_2007	18149.999992	13464.28571	-13464.28571	18815.788303	-11800	69600
S1CN0596	11_07_2007	18149.999992	13464.28571	-13464.28571	18815.788303	-5400	63200
S1CN0596	12_07_2007	10555	13464.28571	-13464.28571	27081.05489	3100	54700
S1CN0596	13_07_2007	10555	13464.28571	-13464.28571	27081.05489	-21400	79200
S1CN0596	14_07_2007	10533.333311	13464.28571	-13464.28571	48927.090964	9500	48300
S1CN0596	16_07_2007	10555	13464.28571	-13464.28571	27081.05489	-14000	71800
S1CN0596	17_07_2007	10555	13464.28571	-13464.28571	27081.05489	-10200	68000
S1CN0596	18_07_2007	10555	13464.28571	-13464.28571	27081.05489	-54300	112100
S1CN0596	19_07_2007	10555	13464.28571	-13464.28571	27081.05489	12100	45700
S1CN0596	20_07_2007	10555	13464.28571	-13464.28571	27081.05489	-14200	72000
S1CN0596	21_07_2007	10533.333311	13464.28571	-13464.28571	48927.090964	28200	29600
S1CN0596	23_07_2007	10555	13464.28571	-13464.28571	27081.05489	-61600	119400
S1CN0596	24_07_2007	10555	13464.28571	-13464.28571	27081.05489	15500	42300
S1CN0596	25_07_2007	10555	13464.28571	-13464.28571	27081.05489	-9900	67700
S1CN0596	26_07_2007	10555	13464.28571	-13464.28571	27081.05489	-60600	118400
S1CN0596	27_07_2007	10555	13464.28571	-13464.28571	27081.05489	-5400	63200
S1CN0596	28_07_2007	39569.126853	13464.28571	-13464.28571	87713.41645	18800	39000
S1CN0596	30_07_2007	39600.000024	13464.28571	-13464.28571	48549.214733	-20700	78500
S1CN0596	31_07_2007	39600.000024	13464.28571	-13464.28571	48549.214733	-14800	72600
S1CN0596	01_08_2007	111221.42861	15864.28571	-15864.28571	70727.350279	-75371.42857	138500
S1CN0596	02_08_2007	111221.42861	15864.28571	-15864.28571	70727.350279	-96571.42857	159700
S1CN0596	03_08_2007	111221.42861	15864.28571	-15864.28571	70727.350279	-95271.42857	158400
S1CN0596	04_08_2007	39256.612	15864.28571	-15864.28571	57072.922657	35428.57143	27700
S1CN0596	05_08_2007	-45018.87998	15864.28571	-15864.28571	12905.788966	49228.57143	13900
S1CN0596	06_08_2007	39289.075628	15864.28571	-15864.28571	31589.757756	-38971.42857	102100
S1CN0596	07_08_2007	13896.428576	15864.28571	-15864.28571	27144.489932	-15571.42857	78700
S1CN0596	08_08_2007	13896.428576	15864.28571	-15864.28571	27144.489932	-29971.42857	93100
S1CN0596	09_08_2007	13896.428576	15864.28571	-15864.28571	27144.489932	9528.57143	53600
S1CN0596	10_08_2007	12821.428562	15864.28571	-15864.28571	18815.788303	-11071.42857	74200
S1CN0596	11_08_2007	12797.354465	15864.28571	-15864.28571	33994.310398	-18671.42857	81800
S1CN0596	12_08_2007	-51041.90478	15864.28571	-15864.28571	11063.787892	43628.57143	19500
S1CN0596	13_08_2007	5226.42857	15864.28571	-15864.28571	27081.05489	-47271.42857	110400
S1CN0596	14_08_2007	5226.42857	15864.28571	-15864.28571	27081.05489	-12271.42857	75400
S1CN0596	16_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	-46571.42857	109700
S1CN0596	17_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	-10071.42857	73200
S1CN0596	18_08_2007	29222.146614	15864.28571	-15864.28571	66410.722846	-64971.42857	128100
S1CN0596	19_08_2007	-46793.75664	15864.28571	-15864.28571	15017.327557	47228.57143	15900
S1CN0596	20_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	-44371.42857	107500
S1CN0596	21_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	-40371.42857	103500
S1CN0596	22_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	5128.57143	58000
S1CN0596	23_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	-68071.42857	131200
S1CN0596	24_08_2007	29251.428577	15864.28571	-15864.28571	36758.212991	-60271.42857	123400
S1CN0596	25_08_2007	29222.146614	15864.28571	-15864.28571	66410.722846	-10171.42857	73300
S1CN0596	26_08_2007	-51041.90478	15864.28571	-15864.28571	11063.787892	50028.57143	13100
S1CN0596	27_08_2007	5226.42857	15864.28571	-15864.28571	27081.05489	-46771.42857	109900
S1CN0596	28_08_2007	34271.428594	15864.28571	-15864.28571	48549.214733	22628.57143	40500
S1CN0596	29_08_2007	34271.428594	15864.28571	-15864.28571	48549.214733	-4571.42857	67700
S1CN0596	30_08_2007	34271.428594	15864.28571	-15864.28571	48549.214733	-86971.42857	150100
S1CN0596	31_08_2007	34271.428594	15864.28571	-15864.28571	48549.214733	-117971.4286	181100
S1CN0596	01_09_2007	106309.0215	10878.57142	-10878.57142	127782.44846	-99314.28571	167300
S1CN0596	02_09_2007	-37156.80155	10878.57142	-10878.57142	28895.196469	39485.71429	28500
S1CN0596	03_09_2007	106364.28575	10878.57142	-10878.57142	70727.350279	-94714.28571	162700
S1CN0596	04_09_2007	34431.932768	10878.57142	-10878.57142	31589.757756	9085.71429	58900
S1CN0596	05_09_2007	34431.932768	10878.57142	-10878.57142	31589.757756	-19814.28571	87800
S1CN0596	06_09_2007	34431.932768	10878.57142	-10878.57142	31589.757756	19885.71429	48100
S1CN0596	07_09_2007	9039.2857164	10878.57142	-10878.57142	27144.489932	-46314.28571	114300
S1CN0596	08_09_2007	9014.8708689	10878.57142	-10878.57142	49041.698467	-5214.28571	73200
S1CN0596	10_09_2007	7964.2857024	10878.57142	-10878.57142	18815.788303	-18514.28571	86500
S1CN0596	11_09_2007	7964.2857024	10878.57142	-10878.57142	18815.788303	-23614.28571	91600
S1CN0596	12_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-33614.28571	101600
S1CN0596	13_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-36614.28571	104600
S1CN0596	14_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-157914.2857	225900
S1CN0596	15_09_2007	347.61902058	10878.57142	-10878.57142	48927.090964	25485.71429	42500
S1CN0596	17_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	57485.71429	10500
S1CN0596	18_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-614.28571	68600
S1CN0596	19_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-13314.28571	81300
S1CN0596	20_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	39285.71429	28700
S1CN0596	21_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-25414.28571	93400
S1CN0596	22_09_2007	347.61902058	10878.57142	-10878.57142	48927.090964	51685.71429	16300
S1CN0596	24_09_2007	369.28571	10878.57142	-10878.57142	27081.05489	-7114.28571	75100
S1CN0596	25_09_2007	24050.649342	10878.57142	-10878.57142	60393.398197	26985.71429	41000
S1CN0596	26_09_2007	24050.649342	10878.57142	-10878.57142	60393.398197	-6814.28571	74800
S1CN0596	27_09_2007	24050.649342	10878.57142	-10878.57142	60393.398197	-7314.28571	75300
S1CN0596	28_09_2007	63158.193544	10878.57142	-10878.57142	108269.49207	-101314.2857	169300
S1CN0596	29_09_2007	63116.624469	10878.57142	-10878.57142	195609.4882	3285.71429	64700
S1CN0596	01_10_2007	163488.69509	7271.42858	-7271.42858	157728.90111	-85435.71429	156700
S1CN0596	02_10_2007	163488.69509	7271.42858	-7271.42858	157728.90111	-125435.7143	196700
S1CN0596	03_10_2007	163488.69509	7271.42858	-7271.42858	157728.90111	16964.28571	54300
S1CN0596	04_10_2007	66635.616373	7271.42858	-7271.42858	70448.246083	22764.28571	48500
S1CN0596	05_10_2007	66635.616373	7271.42858	-7271.42858	70448.246083	-52235.71429	123500
S1CN0596	06_10_2007	31120.89772	7271.42858	-7271.42858	57072.922657	20764.28571	50500
S1CN0596	07_10_2007	-57644.57247	7271.42858	-7271.42858	11089.703863	60164.28571	11100
S1CN0596	08_10_2007	5760.7142964	7271.42858	-7271.42858	27144.489932	3464.28571	67800
S1CN0596	09_10_2007	5760.7142964	7271.42858	-7271.42858	27144.489932	-21835.71429	93100
S1CN0596	10_10_2007	4685.7142824	7271.42858	-7271.42858	18815.788303	16864.28571	54400
S1CN0596	11_10_2007	4685.7142824	7271.42858	-7271.42858	18815.788303	-35035.71429	106300
S1CN0596	12_10_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	7364.28571	63900
S1CN0596	13_10_2007	-2930.952399	7271.42858	-7271.42858	48927.090964	-4635.71429	75900
S1CN0596	14_10_2007	-59177.61906	7271.42858	-7271.42858	11063.787892	57264.28571	14000
S1CN0596	15_10_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	51764.28571	19500
S1CN0596	16_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	43964.28571	27300
S1CN0596	17_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	5964.28571	65300
S1CN0596	18_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	45164.28571	26100
S1CN0596	19_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	-9935.71429	81200
S1CN0596	20_10_2007	-30967.97166	7271.42858	-7271.42858	42201.175117	33364.28571	37900
S1CN0596	22_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	58064.28571	13200
S1CN0596	23_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	14264.28571	57000
S1CN0596	24_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	23064.28571	48200
S1CN0596	25_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	37564.28571	33700
S1CN0596	26_10_2007	-30955.19477	7271.42858	-7271.42858	23358.272835	19064.28571	52200
S1CN0596	27_10_2007	-2930.952399	7271.42858	-7271.42858	48927.090964	61064.28571	10200
S1CN0596	29_10_2007	26135.714314	7271.42858	-7271.42858	48549.214733	21164.28571	50100
S1CN0596	30_10_2007	26135.714314	7271.42858	-7271.42858	48549.214733	5064.28571	66200
S1CN0596	31_10_2007	26135.714314	7271.42858	-7271.42858	48549.214733	-25735.71429	97000
S1CN0596	01_11_2007	103085.71433	7271.42858	-7271.42858	70727.350279	-207935.7143	279200
S1CN0596	02_11_2007	103085.71433	7271.42858	-7271.42858	70727.350279	-211535.7143	282800
S1CN0596	03_11_2007	103030.45008	7271.42858	-7271.42858	127782.44846	-36035.71429	107300
S1CN0596	04_11_2007	-53154.59426	7271.42858	-7271.42858	12905.788966	48364.28571	22900
S1CN0596	05_11_2007	31153.361348	7271.42858	-7271.42858	31589.757756	-29735.71429	101000
S1CN0596	06_11_2007	31153.361348	7271.42858	-7271.42858	31589.757756	-56535.71429	127800
S1CN0596	07_11_2007	5760.7142964	7271.42858	-7271.42858	27144.489932	-29535.71429	100800
S1CN0596	08_11_2007	5760.7142964	7271.42858	-7271.42858	27144.489932	-121135.7143	192400
S1CN0596	09_11_2007	5760.7142964	7271.42858	-7271.42858	27144.489932	6664.28571	64600
S1CN0596	10_11_2007	4661.6401846	7271.42858	-7271.42858	33994.310398	54964.28571	16300
S1CN0596	12_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	-50835.71429	122100
S1CN0596	13_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	464.28571	70800
S1CN0596	14_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	12764.28571	58500
S1CN0596	15_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	36264.28571	35000
S1CN0596	16_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	-28335.71429	99600
S1CN0596	17_11_2007	-2930.952399	7271.42858	-7271.42858	48927.090964	41164.28571	30100
S1CN0596	18_11_2007	-59177.61906	7271.42858	-7271.42858	11063.787892	55864.28571	15400
S1CN0596	19_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	28164.28571	43100
S1CN0596	20_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	5264.28571	66000
S1CN0596	21_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	1764.28571	69500
S1CN0596	22_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	14864.28571	56400
S1CN0596	23_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	-68735.71429	140000
S1CN0596	24_11_2007	-2930.952399	7271.42858	-7271.42858	48927.090964	34964.28571	36300
S1CN0596	26_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	13464.28571	57800
S1CN0596	27_11_2007	-2909.28571	7271.42858	-7271.42858	27081.05489	-21635.71429	92900
S1CN0596	28_11_2007	26135.714314	7271.42858	-7271.42858	48549.214733	-37735.71429	109000
S1CN0596	29_11_2007	26135.714314	7271.42858	-7271.42858	48549.214733	13664.28571	57600
S1CN0596	30_11_2007	26135.714314	7271.42858	-7271.42858	48549.214733	-13835.71429	85100
S1CN0596	01_12_2007	103030.45008	7271.42858	-7271.42858	127782.44846	-102735.7143	174000
S1CN0596	02_12_2007	-40435.37297	7271.42858	-7271.42858	28895.196469	40764.28571	30500
S1CN0596	03_12_2007	103085.71433	7271.42858	-7271.42858	70727.350279	-60635.71429	131900
S1CN0596	04_12_2007	31153.361348	7271.42858	-7271.42858	31589.757756	-52035.71429	123300
S1CN0596	05_12_2007	31153.361348	7271.42858	-7271.42858	31589.757756	-41235.71429	112500
S1CN0596	06_12_2007	31153.361348	7271.42858	-7271.42858	31589.757756	11364.28571	59900
S1CN0596	07_12_2007	5760.7142964	7271.42858	-7271.42858	27144.489932	-1635.71429	72900
S1CN0596	08_12_2007	5736.2994489	7271.42858	-7271.42858	49041.698467	-30635.71429	101900
